date,TRDEBMc1,TRDEBMc2,TRDEBMc3,TRDEBMc4,TRDEBQc1,TRDEBQc2,TRDEBQc3,TRDEBQc4,TRDEBYc1,TRDEBYc2,TRDEBYc3,TRFRBMc1,TRFRBMc2,TRFRBMc3,TRFRBMc4,TRFRBQc1,TRFRBQc2,TRFRBQc3,TRFRBQc4,TRFRBYc1,TRFRBYc2,TRFRBYc3
2024-05-22,77.0,81.4,84.35,93.25,86.5,102.5,110.1,87.5,100.15,85.0,74.51,43.25,58.6,59.2,75.25,64.99,100.5,112.75,64.75,86.5,62.0,57.5
2024-05-23,76.4,83.3,84.0,94.25,87.75,104.25,113.75,88.8,100.75,86.8,75.1,43.84,61.1,65.0,,68.25,102.75,116.6,67.0,88.0,64.0,58.0
2024-05-24,74.5,81.25,82.5,92.19,84.35,102.1,111.25,85.75,99.0,85.25,74.75,40.5,57.9,60.0,,64.25,100.9,114.0,,86.0,63.75,
2024-05-27,76.7,83.0,85.0,,87.9,104.0,112.4,87.6,100.68,86.1,75.3,35.9,50.91,53.0,,58.2,100.5,,65.0,86.0,65.0,61.5
2024-05-28,71.82,80.77,84.0,91.3,84.55,100.69,109.0,86.7,98.35,84.9,74.5,34.3,48.77,51.25,,56.9,99.75,112.6,,84.35,64.3,59.7
2024-05-29,71.17,80.2,82.7,89.0,84.0,100.4,108.65,85.75,98.25,84.65,74.25,34.75,46.75,49.25,,54.7,97.3,,61.5,83.75,63.9,60.5
2024-05-30,72.3,81.81,83.65,90.92,86.0,101.7,109.65,85.0,99.45,86.5,,33.5,47.7,50.0,,55.8,97.9,113.75,,84.75,64.0,
2024-05-31,74.9,80.1,85.4,92.05,84.8,101.6,108.85,,97.7,86.15,75.5,33.0,45.25,50.5,,52.5,99.85,113.75,,84.0,64.5,61.5
2024-06-03,83.99,88.5,93.0,95.25,88.04,102.75,111.5,86.79,98.75,85.5,75.0,43.2,46.7,68.0,,55.5,97.6,110.0,,84.0,64.3,61.0
2024-06-04,76.75,80.5,89.25,92.0,82.0,98.3,107.2,84.5,95.0,83.2,73.5,37.6,44.25,61.75,,47.1,91.95,105.6,,78.75,62.0,58.35
2024-06-05,76.0,79.5,87.5,87.65,80.7,96.45,104.7,80.1,93.2,82.9,73.4,36.89,40.32,,,46.2,90.75,,53.0,75.6,60.8,57.6
2024-06-06,75.75,79.51,87.6,87.0,80.3,96.75,,78.85,92.9,87.02,73.0,41.75,42.65,58.29,,47.0,88.0,100.0,,73.5,61.5,58.15
2024-06-07,74.35,78.1,86.2,86.0,79.66,94.99,103.1,79.45,92.6,82.35,72.9,44.95,45.0,61.7,,50.8,86.1,99.0,50.0,74.4,,58.25
2024-06-10,76.25,79.0,88.05,87.2,81.4,92.88,103.8,79.5,93.3,82.25,71.85,45.75,43.3,62.8,,48.5,85.65,96.25,48.0,73.5,62.25,
2024-06-11,75.5,79.63,87.8,86.5,80.2,95.9,104.15,80.75,92.75,82.75,73.5,43.43,43.5,60.93,,49.55,86.45,97.75,48.0,73.0,63.1,59.5
2024-06-12,75.8,79.5,88.19,88.25,81.1,96.85,105.3,81.0,93.05,83.7,73.5,41.78,42.8,60.0,,48.35,86.0,98.0,,72.75,,59.5
2024-06-13,77.5,82.25,90.4,90.35,83.7,96.9,105.48,82.85,94.0,84.85,74.1,42.0,41.8,61.5,,48.5,84.5,97.25,,73.3,63.0,60.0
2024-06-14,76.0,77.9,86.6,,80.55,95.75,102.29,82.0,93.0,82.4,73.15,40.32,41.25,58.9,65.0,47.6,82.1,94.79,,69.75,60.9,59.0
2024-06-17,73.5,75.82,85.2,84.85,77.55,93.4,101.0,79.3,90.85,82.0,72.5,38.2,39.9,55.9,,,81.25,94.4,,67.25,59.6,
2024-06-18,73.44,76.15,85.2,84.95,78.4,93.5,101.65,79.3,91.75,82.6,72.9,39.2,39.6,54.05,,43.0,81.0,,,66.25,59.5,57.4
2024-06-19,75.5,78.35,87.74,,80.3,96.0,102.5,81.15,93.8,84.4,74.5,47.25,46.49,63.0,,52.2,86.25,94.8,43.53,70.9,62.1,59.75
2024-06-20,73.2,76.35,85.9,,78.5,95.5,102.35,81.4,92.35,84.0,74.6,50.58,48.8,64.0,,55.5,86.6,98.8,,70.3,62.3,60.0
2024-06-21,71.9,75.0,84.7,84.8,77.1,93.1,100.3,79.3,91.25,82.9,74.0,48.5,47.0,62.0,,52.0,85.0,96.5,,67.85,61.4,59.6
2024-06-24,71.5,73.5,83.5,83.9,75.95,91.75,100.35,,90.7,81.82,73.0,48.0,45.0,60.9,,51.15,84.6,96.6,40.75,66.6,60.65,
2024-06-25,73.95,75.8,84.6,,78.3,92.5,101.0,78.75,91.35,81.4,73.0,54.54,48.7,65.0,,56.05,88.5,99.5,43.75,69.0,62.2,
2024-06-26,71.5,77.05,83.95,84.4,77.5,92.8,100.0,78.8,89.7,80.75,72.75,52.2,48.83,65.33,,54.75,89.35,100.5,,72.0,63.5,
2024-06-27,73.5,74.85,83.72,,77.12,91.5,99.9,77.4,89.75,80.55,72.45,57.4,50.87,64.25,,,89.85,102.75,,73.1,63.75,61.75
2024-06-28,73.5,76.4,82.8,83.0,76.75,92.5,100.3,78.2,91.3,79.85,72.2,55.25,51.5,64.4,,,88.6,104.15,49.5,73.75,64.55,
2024-07-01,75.5,84.0,83.4,,91.7,99.83,80.0,87.0,90.75,81.85,73.3,46.75,61.68,70.0,,85.85,101.05,49.75,,77.0,65.55,62.8
2024-07-02,77.2,85.2,85.95,100.75,92.5,102.75,78.6,89.5,94.05,84.65,73.5,47.3,60.0,,,88.5,102.0,51.4,61.0,75.5,65.15,
2024-07-03,75.7,84.25,85.05,,94.4,102.4,,88.9,93.35,84.5,74.8,45.01,59.1,67.5,,87.05,101.75,,,74.85,64.0,62.0
2024-07-04,75.9,85.0,86.1,100.7,95.7,103.0,81.5,88.95,93.5,84.5,75.5,44.75,59.23,68.5,,87.35,103.0,51.0,,74.1,63.1,61.25
2024-07-05,74.6,84.45,,,94.25,102.55,,88.25,93.3,84.7,75.5,44.25,59.0,67.0,,87.5,103.85,49.8,,73.35,62.7,
2024-07-08,73.5,81.1,82.75,100.1,92.4,100.7,80.25,87.5,91.5,83.9,76.0,42.59,56.5,67.0,,86.0,101.5,50.25,57.55,73.15,63.3,61.5
2024-07-09,70.86,80.86,80.6,95.25,89.94,98.85,77.9,85.5,90.0,83.2,75.0,43.7,56.0,,,84.53,100.0,52.2,,74.0,65.3,63.0
2024-07-10,69.1,79.26,80.75,95.5,89.25,97.75,77.65,85.95,88.85,82.7,74.95,44.15,57.25,,,84.25,100.0,53.0,60.15,75.05,66.5,
2024-07-11,69.41,77.85,79.82,94.4,88.4,96.6,77.45,84.25,89.1,83.0,74.9,44.5,57.35,63.0,92.8,84.66,99.95,54.0,60.0,75.0,65.55,
2024-07-12,71.2,78.15,,93.1,89.45,97.0,78.0,,89.7,83.5,74.75,44.75,57.34,63.4,,82.65,,,60.5,74.85,65.2,
2024-07-15,68.53,77.2,78.55,92.75,88.12,95.5,76.8,,88.05,82.35,74.3,43.9,56.65,,,81.65,97.15,53.25,,73.35,64.1,
2024-07-16,71.68,78.7,80.3,95.0,88.85,97.5,,,89.55,82.9,74.95,45.7,58.53,,,82.75,98.7,55.0,60.9,74.0,64.3,
2024-07-17,69.15,76.6,78.5,92.25,89.15,96.3,76.8,83.65,87.35,81.75,74.4,43.45,55.52,61.0,,81.45,96.9,54.5,61.2,73.75,64.15,
2024-07-18,69.8,77.1,,92.5,87.0,95.0,76.7,83.3,88.0,82.15,74.25,44.5,58.25,61.5,,82.05,96.7,56.0,62.0,74.25,63.75,
2024-07-19,69.66,,,,87.8,94.81,77.25,,87.25,,,47.36,60.2,,,83.0,,,,75.5,65.9,
2024-07-22,71.0,76.2,77.7,91.05,86.05,93.75,75.4,82.1,86.7,80.75,74.0,50.35,61.4,63.7,,82.4,,57.25,64.0,74.75,65.5,
2024-07-23,71.77,76.4,77.8,91.25,86.5,93.85,76.25,83.25,87.25,80.5,73.55,49.9,61.4,,,82.78,95.4,58.5,65.6,75.6,66.0,
2024-07-24,75.0,79.6,80.24,,91.46,97.76,78.6,85.0,90.05,83.1,75.65,46.5,58.1,63.0,,82.75,96.75,,65.0,76.0,67.7,64.6
2024-07-25,74.33,78.06,80.15,94.2,89.05,95.65,78.0,85.1,88.9,82.45,75.1,43.75,55.26,61.3,,82.8,95.65,,,76.1,68.05,
2024-07-26,76.1,80.15,,,90.2,97.3,79.0,86.9,90.5,83.45,75.35,41.75,53.31,61.7,,83.25,96.25,,,77.75,69.15,
2024-07-29,76.35,81.88,83.0,,91.5,99.0,80.75,,92.65,84.1,75.85,38.1,52.9,62.95,,84.1,97.35,60.85,67.6,77.75,69.5,66.1
2024-07-30,74.3,80.68,82.05,96.6,93.0,92.5,80.45,,92.65,84.15,75.2,39.37,52.9,62.25,,85.5,96.9,61.75,67.5,76.5,68.15,66.83
2024-07-31,75.4,82.97,84.8,100.5,93.9,100.05,82.2,89.95,94.15,86.75,77.8,40.6,57.2,67.0,,86.7,99.25,,,78.55,72.0,66.53
2024-08-01,87.35,87.2,,97.0,97.75,104.3,85.35,93.05,97.15,89.35,77.85,62.3,70.45,,,93.0,102.3,,,82.2,74.75,69.1
2024-08-02,86.75,88.75,103.7,100.7,97.5,103.7,84.9,91.8,95.68,88.15,79.5,61.9,72.48,102.5,,92.85,102.0,64.75,,82.6,73.8,
2024-08-05,82.5,87.0,100.0,,93.9,100.0,81.6,89.2,93.0,85.95,77.0,58.5,72.48,,,89.15,98.75,62.5,69.5,82.6,72.25,69.15
2024-08-06,86.75,88.0,,,96.15,101.5,,90.4,94.35,87.1,78.1,59.82,,98.0,,89.5,99.44,,,80.6,73.25,
2024-08-07,88.85,90.0,104.0,100.5,98.4,104.5,84.95,,95.7,88.3,78.75,60.2,68.8,100.25,,90.75,101.0,,,81.4,72.95,
2024-08-08,90.69,92.5,,102.52,98.1,104.9,86.0,92.35,96.0,88.65,78.8,62.0,72.15,,,93.0,102.45,,,82.25,72.75,68.65
2024-08-09,91.3,93.0,106.7,,100.5,106.35,86.5,,98.1,89.25,79.15,62.75,73.33,,,94.0,105.5,,,82.25,72.5,
2024-08-12,94.0,97.43,,106.5,104.0,108.7,88.35,96.25,98.95,89.4,80.1,62.0,82.25,106.5,,98.9,105.25,,70.2,84.5,73.15,69.5
2024-08-13,90.5,93.0,108.0,105.7,102.3,107.85,87.45,,98.3,89.45,78.2,62.78,74.5,104.75,,95.9,106.0,62.5,,82.3,70.9,
2024-08-14,90.85,92.11,108.9,106.2,101.0,108.0,87.0,95.1,99.0,88.8,78.2,65.53,73.95,,,96.25,106.75,,,84.0,70.75,
2024-08-15,92.4,94.12,107.2,104.82,102.05,108.9,86.9,94.35,99.2,89.5,78.2,68.75,73.26,103.57,,97.0,104.9,,,84.0,72.0,66.55
2024-08-16,91.5,93.9,106.9,,102.0,109.0,88.0,95.2,100.2,89.8,78.48,69.93,78.71,,,97.5,109.3,,,84.55,71.65,
2024-08-19,93.62,96.0,108.04,105.48,102.9,110.0,,96.0,100.1,90.3,79.5,74.5,81.0,107.0,,98.9,110.3,,,85.75,72.65,67.85
2024-08-20,91.12,95.0,103.8,105.66,100.35,108.5,87.3,95.5,97.8,88.7,78.8,73.4,78.55,103.2,,99.0,109.0,65.5,,85.5,71.35,
2024-08-21,90.08,91.0,102.2,101.05,97.0,104.3,,93.0,96.07,87.65,77.6,70.15,76.75,,,93.0,107.1,,,83.1,70.85,
2024-08-22,88.2,90.25,99.9,98.1,96.0,104.7,83.9,93.0,95.3,86.65,76.8,69.36,74.0,,,,105.25,,,82.35,70.0,
2024-08-23,86.72,89.2,100.8,98.9,96.55,103.4,,,95.65,87.15,76.74,68.6,73.49,98.0,,90.6,104.45,63.0,,82.5,69.4,
2024-08-26,87.35,89.85,101.3,,96.35,104.6,85.0,,96.6,87.45,77.1,67.39,74.27,,,90.85,104.75,,71.0,,69.5,
2024-08-27,90.75,92.55,102.9,100.8,98.6,106.0,85.7,93.7,97.65,88.5,78.0,73.5,78.06,,,93.25,107.3,,,84.25,70.15,65.75
2024-08-28,90.95,91.5,102.25,101.6,98.0,106.1,85.6,,96.9,88.15,77.3,72.8,79.15,,,94.1,108.25,65.75,,85.15,70.0,66.15
2024-08-29,90.85,90.25,,98.35,96.3,104.3,85.25,92.15,96.55,86.95,77.1,72.2,78.2,,,93.0,106.25,,,83.3,69.75,
2024-08-30,89.7,90.8,101.45,98.6,97.1,106.0,,,96.5,88.5,77.3,71.0,79.2,,,93.8,106.45,,,83.6,72.45,66.5
2024-09-02,88.7,100.25,97.3,,95.75,104.2,,,95.5,87.2,76.75,75.1,96.85,,,91.1,105.3,,71.4,83.1,72.0,
2024-09-03,84.8,98.3,95.35,108.25,92.2,100.65,82.1,89.9,92.32,84.85,75.95,69.9,92.6,95.04,,86.25,99.3,,69.25,78.75,70.5,64.9
2024-09-04,82.0,94.8,91.5,,89.35,97.5,78.5,,90.0,83.0,74.75,67.0,89.9,94.0,,82.6,94.75,,67.0,76.85,68.5,
2024-09-05,82.25,94.3,92.15,102.5,89.9,98.15,,87.25,89.95,83.25,74.3,67.0,89.0,92.5,,82.45,93.0,58.15,67.25,76.8,68.9,64.25
2024-09-06,83.6,94.8,94.13,,89.35,97.5,79.05,87.75,90.5,84.0,75.4,67.7,88.2,91.5,,82.25,93.4,59.5,,77.0,69.5,
2024-09-09,84.2,94.7,92.05,101.25,90.25,97.25,79.15,87.35,90.15,83.25,75.1,69.15,89.1,91.0,,83.25,93.95,59.0,67.75,76.4,68.75,64.1
2024-09-10,83.0,90.9,88.3,99.0,86.05,86.45,76.25,85.0,87.55,81.75,74.3,65.2,86.1,89.72,,80.0,90.7,55.2,60.75,75.5,67.0,62.9
2024-09-11,80.13,91.7,89.7,,87.35,93.1,76.55,85.1,87.6,83.2,75.0,64.2,86.0,89.6,,79.0,90.5,54.95,65.2,74.6,67.5,64.0
2024-09-12,78.5,89.25,87.8,99.1,84.9,92.5,75.15,84.5,86.62,82.1,74.75,61.78,82.3,86.9,,77.75,88.4,55.5,56.0,72.9,65.9,62.65
2024-09-13,77.48,88.85,87.0,99.1,84.35,91.85,74.7,83.9,86.09,81.4,74.76,60.2,81.0,84.95,94.35,75.4,86.75,53.25,61.625,71.0,65.1,62.4
2024-09-16,73.53,86.75,84.0,95.05,81.0,89.8,72.85,82.55,84.0,79.9,74.0,54.75,77.2,82.5,,71.35,83.35,52.175,57.5,68.1,63.15,60.95
2024-09-17,76.4,89.25,86.6,95.3,84.0,91.75,73.75,82.6,86.25,81.75,75.25,59.0,78.2,85.16,,74.9,87.4,51.25,60.5,70.35,64.5,60.95
2024-09-18,76.35,88.0,85.5,95.75,83.0,90.4,74.8,84.0,86.1,81.4,75.15,57.7,79.3,84.75,,73.35,86.25,,71.5,69.75,64.1,61.25
2024-09-19,76.5,84.0,84.0,94.25,79.3,87.1,71.85,84.7,82.0,79.6,74.0,55.5,77.0,81.51,,72.0,83.25,68.55,77.0,67.45,62.75,60.75
2024-09-20,76.0,87.25,84.5,,82.65,88.8,74.15,82.35,84.0,80.65,75.85,58.45,78.05,83.2,,73.0,86.25,48.025,60.525,67.11,63.0,59.0
2024-09-23,75.73,86.6,83.55,111.0,82.5,87.55,73.25,82.45,84.35,81.5,76.3,57.0,78.0,82.4,,71.65,85.5,58.98,72.5,68.2,63.85,61.3
2024-09-24,76.54,86.1,84.8,,81.85,88.4,73.9,81.75,83.85,81.0,75.6,56.25,75.85,82.59,,71.25,85.1,66.2,64.5,68.5,63.25,61.15
2024-09-25,79.2,86.85,85.4,95.8,85.15,89.75,74.7,83.2,86.75,82.8,75.45,60.4,80.15,85.5,,74.55,87.3,57.5,76.0,71.45,65.3,62.2
2024-09-26,78.62,90.0,87.5,98.8,85.7,93.35,76.35,84.25,85.65,83.2,76.6,61.75,81.0,86.3,,74.0,88.1,71.6,68.5,71.75,65.15,62.7
2024-09-27,80.6,90.45,88.0,100.4,85.9,95.0,76.5,84.05,87.8,83.24,75.95,62.75,81.9,86.7,,,91.8,63.125,70.5,71.3,65.15,62.6
2024-09-30,80.85,88.81,88.1,100.4,87.4,94.75,74.9,83.2,86.85,83.3,76.15,59.0,79.6,85.65,,74.0,90.0,54.4,63.25,71.65,64.85,62.7
2024-10-01,88.09,84.3,97.05,98.1,93.4,75.6,82.65,92.6,86.9,82.3,75.4,77.3,82.55,,,89.49,52.8,61.75,79.0,69.65,64.35,61.4
2024-10-02,86.0,86.25,100.15,100.35,92.95,75.6,84.25,93.05,86.3,82.45,75.0,75.3,82.6,,,89.1,55.0,63.0,,,64.85,62.2
2024-10-03,84.3,84.45,97.0,,94.8,74.3,83.5,92.0,86.65,81.5,74.9,73.55,80.45,,,88.8,54.0,62.3,,71.6,64.35,61.65
2024-10-04,88.04,87.25,98.1,101.5,94.15,76.25,89.55,,87.6,83.0,75.15,74.4,80.35,96.0,,89.8,56.2,69.85,83.24,71.7,64.0,61.5
2024-10-07,86.0,85.8,97.25,99.5,93.75,74.5,83.6,91.55,86.8,81.9,74.57,73.5,81.0,,,88.25,56.0,63.9,,72.0,63.7,61.3
2024-10-08,84.95,83.4,96.9,97.9,93.75,74.0,82.75,91.7,84.6,80.95,74.25,71.2,79.3,93.75,,87.0,56.2,65.4,78.25,71.85,63.1,
2024-10-09,86.15,83.9,95.9,97.1,91.2,73.75,82.62,91.2,84.85,80.95,74.4,74.1,80.35,93.0,,86.95,57.0,,79.0,71.6,65.1,62.85
2024-10-10,87.65,87.0,,,94.85,76.6,85.7,93.75,88.0,83.9,76.25,75.7,82.1,96.0,,90.4,59.0,,81.4,74.3,67.4,64.5
2024-10-11,89.4,87.51,99.5,101.5,96.95,77.6,85.9,94.0,88.5,84.5,76.15,75.5,82.15,97.5,,91.25,60.85,,81.2,75.4,66.9,64.5
2024-10-14,90.7,89.9,101.7,103.4,98.15,78.25,87.0,95.05,90.05,85.6,76.85,79.3,84.5,,,93.5,61.5,,83.0,76.9,68.5,64.95
2024-10-15,90.04,87.02,,,96.6,,85.5,94.95,88.65,84.75,76.79,78.7,83.3,,,91.5,60.15,,82.6,75.7,67.6,
2024-10-16,86.6,84.5,98.2,100.8,94.25,74.85,84.0,93.6,86.95,83.25,76.3,75.9,79.57,,,89.0,58.3,,80.95,74.4,65.7,63.35
2024-10-17,88.0,85.2,98.0,100.35,94.6,74.95,,,86.85,83.5,76.5,77.8,80.5,,,89.6,74.85,65.5,81.0,73.25,,63.35
2024-10-18,86.55,,,98.3,93.4,74.1,83.25,93.0,85.7,82.63,76.0,75.25,78.7,93.0,,87.57,,64.45,79.15,71.9,64.25,62.0
2024-10-21,86.9,85.2,96.05,99.5,92.5,74.95,82.9,92.6,85.6,82.25,76.2,76.35,78.4,93.5,,87.6,55.85,64.45,79.0,71.5,64.5,62.25
2024-10-22,90.16,84.75,97.5,100.68,,75.15,84.25,94.0,87.2,83.4,76.5,78.0,79.55,94.0,,88.55,56.25,65.5,80.75,72.5,65.45,63.0
2024-10-23,94.4,89.05,,103.0,98.1,77.55,86.5,96.0,89.0,85.0,77.7,80.0,80.7,95.5,,90.9,,,81.75,74.7,66.0,
2024-10-24,96.35,90.25,100.5,105.5,100.0,79.75,87.5,98.0,90.5,85.7,78.2,80.9,82.5,95.4,,88.8,58.65,67.75,83.45,75.2,66.55,63.75
2024-10-25,97.5,91.15,102.3,106.0,101.15,80.15,,98.0,92.3,86.22,78.75,83.4,84.15,96.5,,93.5,57.8,,83.5,75.55,66.5,
2024-10-28,98.8,91.13,102.5,105.0,98.51,78.55,86.8,96.1,90.7,84.85,77.5,81.9,81.4,93.0,98.2,90.5,54.45,65.25,81.0,73.05,64.65,62.25
2024-10-29,99.0,93.25,104.1,106.75,100.6,79.35,88.48,98.0,90.6,85.0,77.9,82.75,83.5,95.7,99.45,91.75,54.5,66.1,81.5,73.25,64.35,62.85
2024-10-30,96.5,90.1,101.0,103.7,96.53,76.1,86.15,94.9,88.1,82.85,76.7,83.17,82.4,93.35,97.7,89.9,51.4,65.15,81.5,71.35,65.3,
2024-10-31,95.5,87.0,97.3,99.75,92.25,72.55,84.0,94.15,83.76,81.5,75.7,80.8,79.5,90.6,,86.65,,63.5,,70.0,64.35,62.2
2024-11-01,84.5,,97.3,,91.95,72.9,,,84.5,80.7,75.75,79.53,88.75,,,85.2,51.0,63.7,79.2,69.0,64.4,
2024-11-04,89.77,,101.2,,95.5,74.1,83.25,93.6,86.95,82.2,76.95,84.0,93.2,,,88.5,,64.45,81.05,71.5,66.4,
2024-11-05,88.4,99.15,100.85,86.0,95.08,73.74,84.3,94.3,86.8,82.5,77.0,83.5,92.7,96.8,76.89,89.9,,65.25,,71.5,67.0,
2024-11-06,87.7,96.83,98.5,85.8,93.25,73.55,82.72,92.7,86.45,82.35,76.45,81.75,92.7,95.5,,,51.7,64.3,,72.0,66.2,63.3
2024-11-07,93.0,101.9,103.5,,97.4,75.0,84.9,96.0,89.45,83.0,77.2,91.25,98.25,,,93.25,53.4,65.5,83.42,74.75,67.0,
2024-11-08,96.0,106.5,108.27,91.6,102.39,77.66,87.7,98.85,91.35,84.6,78.4,92.55,103.2,,83.45,98.15,56.4,,86.0,77.0,69.0,
2024-11-11,96.8,,110.05,92.7,104.0,79.4,89.8,97.75,92.85,84.25,78.8,93.8,105.75,109.4,,100.3,58.2,69.3,85.0,77.25,68.15,
2024-11-12,96.75,107.6,111.0,93.35,104.65,77.9,89.7,97.8,93.35,84.2,78.35,93.0,104.5,109.65,84.85,99.84,57.4,69.2,85.0,78.0,68.3,
2024-11-13,94.6,107.0,,91.2,102.2,77.7,88.5,98.0,91.4,83.8,77.55,90.0,102.05,106.0,81.4,96.1,54.2,66.75,,75.0,66.45,64.2
2024-11-14,101.75,111.5,112.5,,106.1,80.5,91.5,99.85,94.5,85.63,79.55,97.5,105.5,,,102.64,57.0,69.5,85.1,77.45,67.45,
2024-11-15,106.0,,,97.0,109.61,80.35,90.95,100.3,95.55,85.7,,97.6,107.25,114.0,,101.75,56.25,68.4,86.25,78.5,66.05,63.3
2024-11-18,111.0,118.45,118.5,98.4,111.3,82.85,91.8,101.45,98.5,88.45,79.75,103.65,108.35,113.25,,105.15,56.4,67.75,,80.2,68.0,
2024-11-19,107.45,117.9,120.15,99.5,110.7,81.25,92.5,105.8,97.0,87.3,79.85,100.0,109.75,114.0,,103.35,56.95,68.85,86.5,78.68,68.0,
2024-11-20,105.11,119.1,115.25,,113.2,82.35,94.75,104.35,98.45,87.3,79.2,99.8,110.3,113.3,,105.6,58.0,69.5,88.0,80.0,68.0,
2024-11-21,107.0,124.2,122.3,104.45,117.9,86.7,97.9,106.55,102.25,89.25,79.1,100.2,113.5,119.5,,108.5,60.75,70.65,88.0,82.0,68.6,
2024-11-22,104.2,120.55,120.1,,114.4,86.59,95.6,106.95,99.25,88.6,79.0,97.0,108.25,116.1,,106.75,58.0,67.75,,79.5,67.5,
2024-11-25,106.4,122.85,122.3,,116.85,86.3,96.08,106.8,101.3,89.5,79.9,99.0,109.85,117.0,,106.25,58.7,68.5,,79.85,67.7,64.0
2024-11-26,104.09,118.45,121.45,99.62,113.12,84.0,93.5,104.9,98.15,88.1,78.6,97.75,107.8,114.0,,104.75,58.0,68.35,,78.85,67.4,62.9
2024-11-27,101.2,117.2,116.7,,110.6,82.5,93.4,103.8,97.55,87.95,77.85,95.7,105.9,112.5,,102.15,56.0,65.75,84.9,77.0,65.5,62.5
2024-11-28,101.4,115.8,114.75,97.75,108.4,82.35,92.45,103.2,96.45,87.35,77.75,95.55,104.25,111.0,,100.3,54.75,64.25,84.3,76.2,65.1,62.1
2024-11-29,99.22,113.15,,97.0,106.45,83.0,93.45,103.5,97.5,87.8,78.3,93.27,104.1,110.75,,100.8,54.5,64.62,84.8,76.5,65.0,
2024-12-02,116.4,118.3,97.75,,110.15,84.6,94.65,105.65,98.8,88.75,78.7,107.25,113.5,88.5,,103.2,53.7,64.45,85.4,77.05,64.8,62.1
2024-12-03,116.7,116.9,97.0,,109.2,84.0,93.25,104.75,98.05,88.25,78.5,106.4,113.9,88.75,,102.27,54.4,64.05,84.8,76.1,64.65,
2024-12-04,113.0,113.95,95.8,,106.8,81.75,91.3,103.1,96.5,87.1,77.7,103.14,109.45,,,98.5,53.5,64.1,84.3,75.5,65.6,
2024-12-05,112.0,113.5,93.5,,105.75,81.65,91.1,103.0,95.3,87.25,77.4,103.75,107.75,82.88,,98.25,55.31,64.75,85.35,75.0,65.0,62.3
2024-12-06,111.06,,93.1,,104.8,81.18,91.0,102.75,95.3,87.2,77.6,97.8,105.75,82.0,,94.92,55.2,64.25,83.55,74.3,64.55,
2024-12-09,107.0,108.45,91.0,,102.15,79.8,89.45,100.0,92.8,85.5,76.69,94.4,102.25,,,91.9,53.4,64.35,81.25,72.35,63.9,61.2
2024-12-10,110.49,111.4,93.2,84.75,104.7,81.15,89.6,100.31,94.3,86.25,77.9,95.4,103.35,79.15,,92.5,54.0,65.0,84.5,74.25,65.5,62.0
2024-12-11,109.2,111.75,92.15,84.0,104.0,81.1,90.5,102.0,94.0,86.6,77.9,93.75,101.75,78.18,,90.55,54.4,65.5,84.5,73.65,66.3,63.3
2024-12-12,104.15,107.0,89.9,80.5,99.5,78.15,88.0,99.2,90.9,85.25,77.25,88.4,95.85,,,87.0,53.0,64.3,85.0,70.85,66.05,
2024-12-13,101.3,106.0,86.7,81.0,97.0,77.8,85.52,97.7,88.7,83.0,77.0,86.91,92.8,,,83.7,52.7,64.0,82.6,69.6,65.25,62.8
2024-12-16,96.55,99.4,82.8,76.7,92.5,72.6,82.55,95.55,86.45,81.4,75.3,82.25,89.0,,,80.2,48.25,59.65,79.95,67.5,63.22,61.17
2024-12-17,101.0,102.65,86.65,78.4,96.5,73.95,85.25,98.15,89.1,82.05,76.65,86.3,91.0,71.75,,83.15,48.15,60.7,,68.5,64.4,
2024-12-18,98.6,100.05,84.65,76.5,94.25,72.0,84.35,97.1,87.2,81.12,76.15,85.25,88.4,71.85,,81.17,47.4,60.5,80.75,67.5,63.75,61.6
2024-12-19,105.45,101.6,87.75,,98.3,74.85,86.5,99.75,91.5,83.15,76.0,92.1,92.0,,,,49.2,63.4,85.3,71.25,64.65,
2024-12-20,110.47,103.76,89.65,80.0,99.5,76.0,88.25,101.1,90.46,83.05,,93.5,92.0,76.07,,86.5,49.1,64.1,84.05,71.7,66.75,63.4
2024-12-23,114.75,,92.9,81.5,104.75,77.74,90.45,105.6,94.0,,,99.55,96.3,80.15,,91.38,50.3,65.15,,74.0,68.55,
2024-12-24,117.0,,,,,,,,96.6,,,101.5,,,,,,,,,,
2024-12-27,120.85,112.61,94.7,,109.15,80.98,,108.95,98.6,88.96,,105.75,103.5,,,,53.0,68.0,,,70.1,
2024-12-30,114.6,111.0,93.1,,106.5,79.25,93.45,107.75,96.25,88.65,,101.85,101.0,,,,52.1,67.25,90.5,76.35,69.95,
2024-12-31,117.75,112.75,,,,81.6,94.41,,,90.0,,,,,,,,,,,,
2025-01-02,113.32,96.5,87.25,,82.8,96.12,111.55,107.5,92.2,,,102.8,83.75,,,56.0,70.25,93.0,,70.5,67.55,
2025-01-03,112.4,96.0,86.6,,83.25,95.75,111.05,,93.05,,,105.5,83.7,,,58.0,71.3,94.0,,73.0,,
2025-01-06,109.35,93.25,84.05,,80.6,93.2,107.7,106.5,92.45,83.7,74.85,103.5,81.2,,,58.15,71.3,92.19,,72.0,68.3,
2025-01-07,107.25,92.0,82.8,,82.0,92.1,106.15,104.85,90.95,82.25,,102.0,79.8,,,58.5,70.75,91.25,95.25,71.85,,68.0
